tweet,place
متحف فيه جميع المعلومات لكن مافيه اعلان عن المتحف وكثير مايعفرون عن مكانه وتوقيته,10
"المتحف ممتاز يفتح الساعة ٩ الصباح

رسوم الدخول ٢٥ للكبار و ١٥ للصغار …",10
أعجبي التراث الموجود بالتحف ممتاز,10
"يفتح من الساعة ٨ الي الساعة ٦
الدخول ب ٢٥ ريال …",10
"جميل جدا جدا يستحق الذهاب له ان شاء الله بكررها وربنا يرزقنا بزيارة مرات ومرات لحبيبنا وشفيعنا رسول الله صلى الله عليه وسلم",10
"مكان ممتاز لاعرف على تاريخ المدينة والهجرة النبوية وغزوات فجر الإسلام
أنصح في زيارته للكبار والصغار",10
"ممتاز
سيرة نبوية على شكل تحف",10
"يستحق الزبارة و هو اكثر من رائع.
جزء الله خير كل من ساهم في إنجاح هذا المشروع.",10
المكان منساب لمعرفه حياه الرسول صلى الله عليه وسلم وهجرته وغزواته وحجره السيدة عائشة رضي الله عنهاومكان دفن الرسول صلى الله عليه وسلم واصحابه ابو بكر وعمر رضي الله عنهم الدخول للكبار25 والصغار 15,10
"قمت بزيارة عدد كبير من المتاحف داخل وخارج المملكة ولم أعجب مثل إعجابي بتجربتي لهذا المتحف حيث قدم لنا أحد المرشدين معلومات تفصيلية عن معاني أقسام المتحف التي كان لها تأثير وجداني للمستمعين ولقد قام منشئ هذا المتحف ببذل جهد غير مسبوق لبناء …",10
"يعد ""متحف دار المدينة للتراث العمراني والحضاري"" أول متحف متخصص للتاريخ والتراث الحضاري للمدينة المنورة ,يكشف معالم إرثها وحضارتها الاسلامية, حيث يضيء المتحف صفحات ناصعة من تاريخ المدينة المنورة يجد الزائر فيها وطالب العلم والباحث فرصة …",10
جدا جميل يستحق الزياره لمعرفت سيرة الرسول وزوجاته صلى الله عليه وسلم,10
متحف رائع و اشكرهم على الاهتمام به,10
احد معالم المدينة المنورة المميزة، انصح بزيارته اذا توفر الوقت,10
متحف مميز بكل ما تحمل الكلمة من معنى,10
"ماشاء اللهً مكان حلو وجميل جسد حياه الرسول بطريقه جدا جميله وعرفت معلومات كثيره عن الرسول و المدينه المنورة و عن الثقافه الاسلاميه اللذي كنت اجهلهاسابقا",10
متحف جميل جداً اشكرك صاحب المتحف على الجهود المبذولة فى المتحف والقائمين عليه وكذلك الاخوة اللى قاموا بشرح لنا عن كل مايتعلق بالمتحف,10
"المتحف رائع اول جيت الظهر وكنت الزائرة الوحيدة اعطونا غطاء للاحذية و صليت في المصلى ثم جانا واحد من الموظفين وعرف نفسه بالمرشد و صار بينقلنا حول المجسمات وبيشرح لنا كل مجسم عن ايش وقصته مع الاشارة للمجسم للفهم اكثر ما شاء الله معلوماته …",10
"تم منعنا من التصوير مع السماح لمجموعة أخرى سياحية بتصوير كل شيء.

أسعار التذاكر مبالغ بها بشكل كبير.",10
"رااااااائع وفيه كوكبة من الشباب عندهم إلمام بالسيرة
وقمة في الاخلاق",10
جميل وتنظيم اروع لكن لا توجد اي فعاليات,10
مجسمات لمكه و المدينة في حياة الرسول صلى الله عليه وسلم مفيد جداً الزيارات المدارس,10
رائع تسلسل الأحداث و القصص و حبيت قسم الأطفال القصص مشوقة و لكن للأسف فيه محلات ما فيها ازرار ولا انوار و ياليت كان فيه ارقام على المجسمات عشان يوضح المقصود مثلا في الحجرات و جزاكم الله خير على هالمكان المفيد و الممتع,10
"الدخول : برسوم الكبير ٢٥ الصغير ١٥

المتحف ماشاء الله نظافه واهتمام من داخل وترتيب ويحسسك في شعور وراحه نفسيه وانت …",10
يحكي التاريخ والسيرة النبوية بطريقه جميله أنصح بزيارته وبشده,10
"ما شاء الله تبارك الله عمل رائع و احترافي يشكر عليه الدكتور عبدالعزيز كعكي والقائمين والعاملين في المتحف اشكر الأخ سامر هاشم علي جولته الرائعه معنا",10
جيد جدا نبذه عن كيف كان بيوت الرسول صلى الله عليه وسلم ومكة والمسجد النبوي,10
من اجمل المتاحف في المدينة ويستحق الزيارة,10
"ممتع ومنظم ومميز وخاصه الاماكن والاشاره لها بالإضاءة ولكن العيب الوحيد والبسيط وهو عدم صيانه الاضاءه حيث ان الغالب منها متعجل ولايضئ
ومع كل ذلك استمتعت وأطفالي بالتواجد هناك وتعلمو بالتطبيق والرؤيه الشئ الكثير واسال الله ان يبارك في عمر ومال من قام بهذا العمل",10
"اللهم صل وسلم وبارك على نبينا محمد وعلى آله وصحبه وسلم تسليماً كثيراً . متحف رائع تعيش أحداث وأجواء السيرة النبوية  وتتعرف على تاريخ المدينة المنورة فيه كثير من الروحانية ،مهتمين بالنظافة ،الدخول بسعر رمزي حبذا لو اعتنوا بتنظيم الساحات الخارجية لأنه واجهة للمكان ،لهم كل الشكر .",10
متحف يحكي التاريخ بشكل مصور ومجسم,10
"تفاصيل جميلة ومفيدة عن حياة الرسول صلى الله عليه وسم وعن مكة والمدينة قبل وإبان البعثة وتطور بناء المسجد النبوي عبر العصور وفيه لوحات بتفصيل كافي ووافي
الشيء الوحيد الذي لم يكن مرضي هو ان المرشد كان مستعجل وسلق الجولة سلق مع العلم انه كان في ثلاثة اخرين مع مجموعات اخرى واعتبر اداءهم ممتاز",10
ولله تم ولله استمتعت واتخشعت مرة من قصة الرسول صلى الله عليه وسلم. والي ابهرني في الثقافة  وحسن الخلق اخوي سلطان الله يوفقه .متحف مرة مفيد وطلعت وانا فرحانة أنصح بالزيارة.,10
هو متحف مخصص لعرض سيرة النبي الكريم محمد صلى الله عليه وسلم  وذلك على هيئة مجسمات تحمل شروحات على تفاصيل سيرتة العطرة صلى الله عليه وسلم من ولادته مرورا ببعثته وهجرته الى المدينة المنورة منتهية بوفاته علية الصلاة والسلام المكان واسع نوعا ما …,10
